# stan_version_major = 2
# stan_version_minor = 7
# stan_version_patch = 0
# model = gmm_diag_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = training.data.R
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = output_nuts.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta.1,theta.2,theta.3,mu.1.1,mu.2.1,mu.3.1,mu.1.2,mu.2.2,mu.3.2,sigma.1.1,sigma.2.1,sigma.3.1,sigma.1.2,sigma.2.2,sigma.3.2
-50109.7,0,5.16601,1,1,1,0.3336,0.331105,0.335295,-7.95784,-4.21026,15.3319,4.64635,-17.5687,16.8619,9.31319,14.7368,12.4966,4.88321,12.2011,13.6137
-50110,0.710508,0.870032,2,3,0,0.332479,0.335598,0.331924,-7.98176,-4.40035,14.9738,4.67591,-15.9225,17.2102,9.35408,14.7874,12.7318,4.62738,11.7847,13.1555
-50108.1,0.985658,0.568769,3,7,0,0.33846,0.335668,0.325873,-7.36241,-2.94423,16.1842,4.0973,-17.0784,18.2998,9.11324,14.4021,12.9246,4.73678,12.3908,13.952
-50107.7,1,0.845553,2,3,0,0.336738,0.335219,0.328044,-7.21026,-3.64301,16.9119,4.44627,-16.4302,19.1794,9.93998,15.0382,11.9968,4.75689,11.939,13.0567
-50107.7,3.97358e-07,1.44066,1,1,0,0.336738,0.335219,0.328044,-7.21026,-3.64301,16.9119,4.44627,-16.4302,19.1794,9.93998,15.0382,11.9968,4.75689,11.939,13.0567
-50106.5,0.999283,0.121317,5,31,0,0.338373,0.335085,0.326542,-6.6048,-3.8962,15.8706,4.32575,-16.6582,18.9094,9.70207,14.6741,12.3645,4.47516,12.2381,13.1137
-50108.9,0.991721,0.213219,4,15,0,0.334442,0.336076,0.329482,-7.04147,-3.06442,16.4009,4.22567,-17.2181,19.8125,10.1768,14.4714,13.3928,5.01873,12.0113,12.9983
-50107.8,0.999012,0.378973,3,7,0,0.338859,0.333617,0.327524,-7.81745,-2.15814,15.9047,4.43657,-16.1725,19.3106,9.54522,14.2364,12.4073,4.48556,12.1716,12.6868
-50108.8,0.788681,0.702743,3,7,0,0.335123,0.337053,0.327825,-6.99157,-4.04192,16.3581,4.54271,-17.6205,17.1512,9.82633,14.9377,12.2583,4.85402,11.9629,13.9963
-50111.7,0.685026,0.67649,3,7,0,0.334989,0.334724,0.330286,-6.87964,-1.57222,15.2987,4.19816,-15.8468,20.3983,9.86649,14.2699,12.939,4.63859,12.673,12.7578
-50112.5,0.894827,0.471377,3,7,0,0.336533,0.337826,0.325641,-7.66238,-1.41407,15.4778,4.16058,-15.7209,18.9846,9.55219,14.4662,12.8658,5.10472,12.4195,12.7359
-50108.1,0.97321,0.639338,3,7,0,0.333918,0.333764,0.332319,-6.86243,-4.56771,14.8842,4.55398,-16.8399,17.6713,9.47749,14.7719,12.7465,4.57841,11.9134,13.3505
-50108.1,0.18662,1.10895,2,3,0,0.333918,0.333764,0.332319,-6.86243,-4.56771,14.8842,4.55398,-16.8399,17.6713,9.47749,14.7719,12.7465,4.57841,11.9134,13.3505
-50109.5,0.979308,0.164867,5,31,0,0.336259,0.338504,0.325238,-7.72246,-3.01318,16.8576,4.49599,-16.0163,16.3773,9.05626,14.3915,12.7804,4.7219,12.6699,13.8411
-50106.4,0.985043,0.29301,3,7,0,0.333246,0.340605,0.326149,-7.461,-3.2252,16.8457,4.67744,-15.9696,18.7007,9.63126,14.673,12.1626,4.73216,12.083,13.6196
-50106.6,0.738587,0.526902,3,7,0,0.332922,0.336494,0.330584,-7.90742,-2.77714,15.5817,4.38386,-16.3957,18.4168,9.13102,14.1054,13.0116,4.48131,12.5268,13.0306
-50106,0.948559,0.443075,3,7,0,0.335395,0.336292,0.328313,-7.06106,-3.39029,16.1781,4.43572,-16.8835,18.8086,10.0856,14.7107,12.5584,4.82568,11.6542,13.3457
-50106,0.503587,0.70646,2,3,0,0.335395,0.336292,0.328313,-7.06106,-3.39029,16.1781,4.43572,-16.8835,18.8086,10.0856,14.7107,12.5584,4.82568,11.6542,13.3457
-50107.3,0.996342,0.293639,4,15,0,0.340183,0.337132,0.322685,-7.52109,-3.4513,16.9413,4.59266,-16.6692,19.5461,9.25507,14.9584,12.566,4.73975,12.2663,12.9277
-50108.7,0.935116,0.538296,3,7,0,0.333457,0.339495,0.327048,-6.99733,-4.43223,15.5799,4.70033,-15.7041,17.2289,9.26635,14.815,12.5961,4.59444,12.8733,13.9349
-50106.2,0.64278,0.815534,2,3,0,0.335482,0.335545,0.328973,-8.07672,-2.79549,16.4982,4.4304,-16.0837,18.9077,9.40845,14.2106,12.4184,4.84471,11.8798,13.0686
-50108.6,0.762836,0.520912,3,7,0,0.338102,0.332976,0.328922,-7.51072,-3.6026,15.622,4.80292,-16.7182,16.4999,8.98526,14.7274,12.6158,4.44146,12.6604,14.2727
-50107.1,0.914839,0.475368,3,7,0,0.337489,0.333034,0.329477,-8.1762,-3.4687,15.9272,4.15555,-16.5683,18.0512,9.41081,14.4812,12.5229,4.9032,11.7058,13.4868
-50109.6,0.845386,0.673434,3,7,0,0.332778,0.338245,0.328977,-7.35724,-2.81289,16.5879,4.70935,-17.8957,17.9876,9.67528,15.1322,12.4878,4.71104,12.1546,13.485
-50109.7,0.836679,0.777792,2,3,0,0.337384,0.336378,0.326238,-7.81183,-2.51414,15.9584,4.28991,-15.4449,21.238,9.32135,14.4307,12.6647,4.6237,12.2461,12.8763
-50109.7,0.394163,0.874368,2,3,0,0.33615,0.335081,0.328769,-6.79141,-4.18215,17.7911,4.3085,-16.0314,18.8495,9.74768,14.9468,12.7597,4.66635,12.6519,12.9778
-50108.3,0.989901,0.283075,4,15,0,0.334636,0.339151,0.326213,-7.6152,-2.49018,15.0755,4.66992,-16.1428,18.7488,9.10514,14.3172,12.2861,4.65453,11.9055,13.241
-50112.1,0.740979,0.490856,3,7,0,0.339513,0.333513,0.326974,-7.16567,-3.4072,16.8519,4.10581,-16.6556,19.8459,9.65969,14.8996,13.4807,4.97216,12.6433,12.4068
-50109.2,0.997438,0.424097,3,7,0,0.338121,0.335774,0.326105,-7.03263,-2.65471,15.3817,4.23883,-15.7472,18.9521,9.48526,14.7372,12.1934,4.68577,11.974,13.6664
-50107.1,0.875538,0.741418,3,7,0,0.341072,0.333638,0.32529,-6.78733,-3.76494,16.2952,4.45427,-16.289,18.7931,9.55224,14.4603,12.6616,4.46838,12.3589,13.6608
-50107.1,0.175745,0.922288,2,3,0,0.341072,0.333638,0.32529,-6.78733,-3.76494,16.2952,4.45427,-16.289,18.7931,9.55224,14.4603,12.6616,4.46838,12.3589,13.6608
-50106.1,0.998642,0.173557,5,31,0,0.331081,0.338453,0.330466,-7.58383,-2.70219,15.8955,4.48147,-16.916,19.166,9.37356,14.7905,12.4803,4.8313,12.2135,13.0285
-50108.5,0.963609,0.302453,4,15,0,0.33143,0.339278,0.329292,-7.3017,-3.14961,16.3424,4.70415,-16.4392,19.5583,9.40901,14.4973,12.3893,4.49114,11.6132,13.4541
-50106.1,0.906415,0.476051,3,7,0,0.337894,0.336751,0.325356,-7.60277,-3.59681,15.6595,4.47554,-16.0121,17.3392,9.40738,14.4353,12.1027,4.50294,12.3068,13.7375
-50106.1,0.73126,0.640008,2,3,0,0.337894,0.336751,0.325356,-7.60277,-3.59681,15.6595,4.47554,-16.0121,17.3392,9.40738,14.4353,12.1027,4.50294,12.3068,13.7375
-50106.4,0.595632,0.542297,3,7,0,0.333946,0.334518,0.331537,-7.80188,-3.66757,15.3164,4.52019,-16.6259,18.1421,9.02096,14.9643,13.3463,4.54745,12.35,13.3903
-50105.7,0.99989,0.324283,4,15,0,0.335422,0.338364,0.326214,-7.1854,-3.07936,16.149,4.26031,-16.3504,18.3444,9.81385,14.3545,12.1488,4.67813,12.2452,13.4694
-50108.1,0.855167,0.552037,3,7,0,0.338858,0.334316,0.326826,-7.86296,-3.30699,14.3236,3.97557,-16.7858,17.8721,9.67187,14.7119,13.0436,4.55586,12.0401,13.8476
-50111.3,0.697385,0.644555,3,7,0,0.32915,0.338979,0.331871,-7.55305,-3.09603,17.2442,4.70503,-15.7004,18.7184,9.44242,14.645,12.1979,4.81663,12.3261,14.2851
-50109.9,0.943247,0.503689,3,7,0,0.340632,0.334757,0.324611,-7.53701,-2.27951,15.8904,4.39477,-16.4195,18.2688,9.0185,14.1492,12.5656,4.48495,12.3669,12.8609
-50113.6,0.801843,0.732405,2,3,0,0.339617,0.335848,0.324535,-8.3386,-2.87629,14.3877,4.59124,-17.4876,17.1536,10.3131,14.3293,13.4664,4.82394,11.5713,13.7312
-50109.6,0.78187,0.744482,2,3,0,0.334805,0.336428,0.328767,-6.72133,-3.70896,15.5024,4.30873,-17.6029,19.5471,9.72366,14.1751,13.1162,4.46212,12.425,13.3901
-50108.9,0.977284,0.720056,3,7,0,0.336042,0.334842,0.329115,-7.84515,-3.59395,16.2617,4.20191,-17.1917,17.8835,9.89593,14.4595,12.5189,4.72256,11.2083,13.1861
-50108.9,0.274285,1.12606,2,3,0,0.336042,0.334842,0.329115,-7.84515,-3.59395,16.2617,4.20191,-17.1917,17.8835,9.89593,14.4595,12.5189,4.72256,11.2083,13.1861
-50108.3,0.850828,0.31494,3,7,0,0.335604,0.335431,0.328965,-6.92434,-2.4036,15.9988,4.52509,-17.0253,20.0849,9.35827,15.1938,13.034,4.70564,12.2571,12.7578
-50107.6,0.912752,0.362357,3,7,0,0.33774,0.337219,0.325042,-7.24015,-3.39445,15.6674,4.25633,-15.2167,18.5801,9.64922,14.489,13.0271,4.31219,12.2999,13.1842
-50107.1,0.998279,0.482902,3,7,0,0.336131,0.336844,0.327025,-7.73863,-3.34798,15.6217,4.63196,-16.7452,18.6493,9.29215,13.95,12.9041,4.65038,12.3169,12.8451
-50107.1,0.132416,0.786282,2,3,0,0.336131,0.336844,0.327025,-7.73863,-3.34798,15.6217,4.63196,-16.7452,18.6493,9.29215,13.95,12.9041,4.65038,12.3169,12.8451
-50107.7,0.9928,0.16297,5,31,0,0.337182,0.336664,0.326154,-7.74049,-3.06035,16.054,4.50423,-15.5059,18.3184,9.1812,14.147,12.6158,4.98968,12.4007,13.5239
-50108.5,0.988474,0.262106,3,7,0,0.34042,0.336549,0.323031,-7.56425,-3.00621,16.3635,4.21281,-15.8702,17.559,9.54551,14.3736,12.471,4.86562,12.5281,13.4939
-50108.8,0.995534,0.414644,3,7,0,0.341548,0.334776,0.323677,-7.40441,-3.43355,15.7896,4.35737,-16.0571,18.7664,9.62921,14.2856,12.4601,4.99956,12.5276,13.5568
-50107.5,0.781855,0.662777,2,3,0,0.337846,0.335955,0.326198,-7.99341,-3.60955,16.4235,4.18693,-16.325,18.6274,9.34954,14.3274,12.997,4.96091,12.3678,13.3617
-50104.6,1,0.642577,2,3,0,0.3368,0.338219,0.324981,-7.25533,-3.30452,16.6806,4.28381,-16.3721,19.4897,9.60896,14.5376,12.6719,4.58735,12.0166,13.1054
-50104.6,0.0909622,1.02846,2,3,0,0.3368,0.338219,0.324981,-7.25533,-3.30452,16.6806,4.28381,-16.3721,19.4897,9.60896,14.5376,12.6719,4.58735,12.0166,13.1054
-50111.3,0.953806,0.205578,4,15,0,0.33378,0.339498,0.326721,-6.98717,-4.09141,16.3391,4.10727,-15.2536,18.935,9.70731,15.048,12.7691,4.55192,12.9712,12.4935
-50112.9,0.981888,0.296642,4,15,0,0.331781,0.33908,0.329139,-6.60276,-3.58239,17.0327,4.4454,-14.9861,19.6195,9.11019,15.2147,13.0002,4.16449,12.435,13.1004
-50110.7,0.94308,0.453911,3,7,0,0.331233,0.336641,0.332126,-7.73058,-3.70017,15.5683,4.46835,-15.13,19.8489,9.04897,14.9965,12.4157,4.44012,12.5749,13.5806
-50117.5,0.548653,0.633385,2,3,0,0.327401,0.341249,0.331351,-7.18557,-3.27203,16.3048,4.98621,-15.4882,17.848,9.36576,14.4369,11.6607,4.31664,12.7086,12.9567
-50114.9,0.999766,0.365773,3,7,0,0.330062,0.337254,0.332684,-7.22291,-2.97651,15.9005,4.82518,-16.0038,19.1184,8.96604,14.6826,12.0114,4.14392,12.9531,13.1211
-50116.2,0.896306,0.576988,3,7,0,0.331287,0.337211,0.331502,-7.09629,-2.6697,17.3652,4.83047,-16.2844,19.6057,8.72611,15.1019,12.3495,4.29018,12.9311,13.458
-50115.4,0.741753,0.720946,2,3,0,0.33043,0.341445,0.328126,-6.47334,-2.83107,16.5854,4.29336,-14.8829,20.269,9.23802,14.7453,12.1318,4.90511,13.309,12.9518
-50114.3,0.910495,0.64073,3,7,0,0.340092,0.332269,0.327639,-7.72808,-4.94901,17.0396,4.61262,-17.1084,18.3738,9.7235,14.8069,12.845,4.38406,11.6607,13.2507
-50112.2,1,0.822966,2,3,0,0.340273,0.334193,0.325534,-7.44194,-2.31608,14.5173,4.28073,-17.255,17.6969,9.38094,14.5014,12.6013,4.93558,11.6411,14.3005
-50112.2,0.00041148,1.279,2,3,0,0.340273,0.334193,0.325534,-7.44194,-2.31608,14.5173,4.28073,-17.255,17.6969,9.38094,14.5014,12.6013,4.93558,11.6411,14.3005
-50109,0.999972,0.230598,3,7,0,0.340702,0.334113,0.325185,-8.05113,-2.52413,15.1652,4.29401,-16.8464,17.4387,9.55599,14.6311,12.7969,4.91578,11.7789,14.1254
-50110,0.945522,0.359109,3,7,0,0.337378,0.335779,0.326842,-8.17932,-1.59395,14.9361,4.51466,-16.645,18.2789,9.35568,14.6945,12.7285,4.95713,12.2492,12.9009
-50108.4,0.925288,0.49563,3,7,0,0.333978,0.335755,0.330267,-7.51584,-4.88555,15.6562,4.48316,-17.5248,17.8745,9.50005,14.3475,13.0443,4.76748,11.9419,13.8668
-50109.2,0.695928,0.653053,3,7,0,0.338655,0.33126,0.330085,-7.68509,-3.58269,15.1935,3.99928,-17.7776,16.4528,9.61752,14.3405,12.424,4.75931,11.8498,13.4719
-50108.1,0.811949,0.529595,2,3,0,0.337116,0.332735,0.330149,-7.64502,-3.42971,14.8304,4.01622,-17.2347,16.7216,9.79355,14.5232,13.0471,4.95585,11.8785,13.6324
-50107.6,0.989237,0.548642,3,7,0,0.335668,0.335915,0.328417,-7.59624,-2.16082,15.6701,4.23125,-17.6266,17.1944,9.59782,14.8464,13.073,4.79856,12.0124,13.8241
-50109.5,0.358964,0.821564,2,3,0,0.332202,0.339411,0.328387,-7.61742,-1.82004,15.4074,4.57145,-17.0485,18.2915,9.15559,14.6556,12.6569,4.38979,11.8693,13.6505
-50107.1,0.974291,0.332379,3,7,0,0.334878,0.338563,0.326559,-7.82069,-2.22861,15.8497,4.63233,-17.4183,17.9784,9.24235,14.5109,12.9792,4.58071,11.9237,13.0844
-50105.2,0.885456,0.481819,3,7,0,0.335261,0.333943,0.330796,-7.98476,-3.38637,16.3247,4.42346,-16.1574,18.4564,9.52409,14.6176,12.5672,4.75376,12.3932,13.8902
-50107.2,0.875915,0.579996,3,7,0,0.335533,0.336785,0.327682,-7.71115,-2.86039,16.8182,4.1508,-15.8091,19.6776,8.97806,14.6002,12.7584,4.59814,12.5119,13.2276
-50107.2,0.820852,0.683406,2,3,0,0.335533,0.336785,0.327682,-7.71115,-2.86039,16.8182,4.1508,-15.8091,19.6776,8.97806,14.6002,12.7584,4.59814,12.5119,13.2276
-50106.2,0.889739,0.718971,2,3,0,0.336954,0.336762,0.326284,-7.80999,-3.2894,16.3965,4.58921,-15.8718,19.1523,9.66625,14.557,13.2162,4.63438,12.4429,12.8747
-50107,0.924884,0.868672,2,3,0,0.334511,0.33555,0.329939,-7.36815,-2.62851,15.582,4.32206,-17.3783,16.6112,9.30744,14.6048,12.4014,4.69125,11.8602,13.5259
-50107,0.00590158,1.1241,2,3,0,0.334511,0.33555,0.329939,-7.36815,-2.62851,15.582,4.32206,-17.3783,16.6112,9.30744,14.6048,12.4014,4.69125,11.8602,13.5259
-50107.5,0.992294,0.231462,4,15,0,0.338317,0.334078,0.327604,-7.79991,-3.4597,15.7123,4.42704,-17.0034,19.8877,9.98492,14.6186,13.0734,4.79998,11.8332,13.3076
-50105.2,0.933694,0.343793,3,7,0,0.335652,0.33568,0.328668,-7.0067,-2.91137,15.909,4.27446,-16.8287,17.957,9.55442,14.634,12.7247,4.62891,12.2522,12.8111
-50111,0.755154,0.45299,3,7,0,0.332378,0.3353,0.332322,-6.98352,-3.36488,16.2737,4.4225,-16.443,17.1686,9.76513,15.3506,12.6731,4.81631,12.2432,13.1301
-50107,0.993492,0.418864,3,7,0,0.3365,0.337531,0.32597,-7.16044,-3.47821,15.0127,4.2101,-17.6136,18.986,9.62274,14.2469,12.8372,4.72541,12.2136,13.1794
-50105.8,0.725384,0.618243,3,7,0,0.334099,0.334795,0.331106,-7.85341,-3.7714,15.7861,4.57838,-15.9099,17.5912,9.29037,14.375,12.4261,4.44822,12.2104,14.1278
-50106.4,0.560941,0.538989,3,7,0,0.337251,0.33452,0.32823,-7.29754,-2.2203,16.1927,4.4149,-17.1472,19.1458,9.38588,14.9883,12.8163,4.80516,12.353,13.049
-50108.1,0.953883,0.341919,3,7,0,0.340579,0.334512,0.324909,-7.49711,-2.77212,15.6391,4.39019,-16.9863,18.2156,9.38775,14.9773,12.3909,4.90967,12.1531,12.7571
-50106.6,0.905414,0.465343,3,7,0,0.340229,0.333734,0.326037,-7.63693,-3.18342,16.6539,4.61922,-16.8195,18.5154,9.77101,14.4163,12.7774,4.79269,11.9162,13.9732
-50106.6,0.983476,0.575305,3,7,0,0.33502,0.339257,0.325723,-7.45376,-3.20738,15.866,4.39171,-17.3917,17.6934,9.4665,14.022,12.9188,4.75842,11.9188,13.7958
-50106.3,0.548315,0.824279,2,3,0,0.33406,0.333463,0.332477,-7.80334,-3.23169,16.6725,4.69476,-16.9145,17.0901,9.4742,14.2157,12.528,4.65263,12.0358,13.6799
-50110.8,0.767156,0.513627,3,7,0,0.329185,0.340163,0.330652,-7.62147,-3.51876,14.4156,4.33215,-16.4813,17.4447,9.52547,14.5023,12.554,4.94893,12.0023,13.922
-50107.5,0.984796,0.48682,3,7,0,0.33267,0.336308,0.331022,-7.43016,-3.05594,15.0652,4.08737,-16.7314,17.0525,9.3057,14.3519,12.5615,4.44878,12.5688,13.415
-50105.6,0.678603,0.696348,2,3,0,0.336128,0.336878,0.326994,-7.91041,-3.64075,15.0453,4.48103,-16.3751,17.7907,9.28127,14.7088,13.3138,4.58018,12.0842,13.9301
-50110.6,0.557076,0.558228,2,3,0,0.338757,0.334799,0.326444,-7.67619,-3.84355,15.3625,4.45244,-17.301,15.3205,9.52841,14.025,12.6344,4.94897,12.007,14.1266
-50112.1,0.955917,0.357099,3,7,0,0.335836,0.338319,0.325846,-8.09361,-3.75151,14.342,4.75039,-18.1977,16.0438,8.93748,14.5561,12.5411,4.64591,11.9793,14.2577
-50109.8,0.924633,0.482367,3,7,0,0.331968,0.336251,0.33178,-7.76814,-2.97337,17.5448,4.70142,-15.1973,19.5537,9.4695,14.8088,12.4548,4.70908,12.0821,13.2457
-50109,0.944637,0.613212,3,7,0,0.336811,0.334726,0.328463,-7.95044,-3.78255,16.1577,4.72536,-17.1784,18.2927,9.14645,14.2877,12.5736,4.25958,11.8022,13.2729
-50108.5,0.473533,0.807248,2,3,0,0.3389,0.333225,0.327875,-7.76591,-2.89551,16.449,4.37041,-17.3038,18.0745,10.167,14.2914,12.4986,5.04281,11.5506,12.9521
-50114.1,0.882833,0.445391,3,7,0,0.337817,0.334673,0.32751,-7.05776,-1.80224,16.2062,4.20515,-17.5191,20.9663,9.95574,14.0003,13.2702,4.76791,11.4145,13.3044
-50108.6,0.993837,0.522983,3,7,0,0.336762,0.335773,0.327464,-8.2664,-4.05977,15.8101,4.46075,-15.9501,19.0133,9.04385,15.1203,12.3668,4.72614,12.4189,13.3398
-50107.7,1,0.751025,3,7,0,0.338048,0.336599,0.325352,-7.22396,-3.03582,17.5689,4.68273,-15.5207,18.7901,9.42465,14.4538,12.477,4.73617,12.8513,13.0103
-50107.7,0.248909,1.08739,2,3,0,0.338048,0.336599,0.325352,-7.22396,-3.03582,17.5689,4.68273,-15.5207,18.7901,9.42465,14.4538,12.477,4.73617,12.8513,13.0103
-50111.2,0.89566,0.402838,4,15,0,0.33689,0.334666,0.328444,-7.04835,-3.21957,14.9167,4.00862,-17.341,20.6461,9.88176,14.9549,13.123,4.62057,11.4069,12.9023
-50111.5,0.963904,0.482958,3,7,0,0.337681,0.331444,0.330875,-7.49446,-3.45642,15.7757,4.00707,-16.7028,19.4516,10.2179,15.0035,13.2329,4.89632,11.8108,12.6195
-50110.8,0.963184,0.653552,2,3,0,0.333618,0.338673,0.327709,-7.07799,-2.85282,14.926,4.31573,-17.7893,18.6423,9.30897,14.1519,12.9813,4.34077,11.5031,12.992
-50112.6,0.565346,0.88112,2,3,0,0.3342,0.337531,0.328269,-7.96066,-3.17776,14.0619,4.05743,-16.6637,17.6133,10.0597,14.8659,13.9298,4.68394,12.5235,13.199
-50109.1,0.996337,0.583243,3,7,0,0.33504,0.336831,0.32813,-7.19624,-2.80846,16.7663,4.72411,-15.9989,18.6071,8.9774,14.1563,12.2717,4.37583,11.9849,13.4361
-50107.8,1,0.832371,2,3,0,0.334443,0.338009,0.327549,-7.44362,-3.38508,16.147,4.73509,-15.2443,18.3578,8.80071,14.582,12.3107,4.547,12.0513,13.4354
-50107.8,0.0555196,1.1923,1,1,0,0.334443,0.338009,0.327549,-7.44362,-3.38508,16.147,4.73509,-15.2443,18.3578,8.80071,14.582,12.3107,4.547,12.0513,13.4354
-50105.5,0.99758,0.32266,3,7,0,0.336496,0.334827,0.328678,-7.69681,-3.42536,15.8308,4.7393,-15.9363,18.1766,8.90672,14.6894,12.5629,4.38938,12.1558,13.5008
-50106.3,0.753579,0.460607,3,7,0,0.333071,0.335111,0.331818,-8.18142,-4.067,15.2614,4.56402,-16.8868,16.9363,9.00569,14.3772,12.9486,4.58297,11.8442,13.8357
-50113,0.75686,0.428049,3,7,0,0.333492,0.333027,0.333481,-8.03346,-3.28155,15.6394,4.76418,-16.7872,16.9278,8.74067,14.4773,12.3717,4.23589,12.4723,14.7001
-50106.3,1,0.400282,3,7,0,0.333064,0.339665,0.327271,-7.33339,-3.09574,16.334,4.55195,-15.6067,17.977,9.51569,14.3933,13.0059,4.59895,12.5502,13.0389
-50107.7,0.789482,0.571007,3,7,0,0.336729,0.332514,0.330758,-8.25677,-3.74852,15.8898,4.47316,-17.3849,16.3533,9.5648,14.6087,12.6129,4.45798,11.878,14.0366
-50106.5,0.952015,0.564585,3,7,0,0.334868,0.335944,0.329188,-7.77215,-2.95492,15.7944,4.30557,-16.0306,19.5449,9.71615,14.5874,13.5606,4.5635,12.1702,12.9905
-50108.7,0.309152,0.738587,2,3,0,0.336293,0.33591,0.327797,-7.43368,-3.0247,15.6579,4.77833,-17.3361,19.2867,9.06522,14.5992,12.0788,4.71636,12.1314,13.5723
-50111,0.937771,0.320014,3,7,0,0.336295,0.33567,0.328036,-7.48951,-2.84774,15.4718,4.83955,-17.4658,19.7173,8.96539,14.6218,12.5065,4.74955,12.2791,13.5698
-50119.5,0.95903,0.408594,3,7,0,0.340681,0.33822,0.321099,-7.53462,-2.84502,18.9067,4.47093,-14.9665,19.3518,10.3027,14.391,12.0549,5.01024,12.4315,12.7289
-50112.6,0.94513,0.539961,2,3,0,0.33999,0.33712,0.32289,-7.20573,-3.33823,17.1627,4.1186,-15.7598,20.7107,10.3891,14.6606,12.3453,4.65248,12.2289,13.227
-50108.1,0.890494,0.695517,2,3,0,0.334898,0.335345,0.329757,-6.72562,-3.17802,16.1135,4.41854,-16.7956,18.3673,9.09729,14.3718,13.0051,4.77635,12.6304,13.0973
-50107.8,0.670118,0.815324,2,3,0,0.332561,0.336911,0.330528,-8.27679,-3.28587,16.2132,4.69952,-16.494,18.4119,9.44776,14.0461,12.1735,4.75072,12.65,13.6709
-50105.7,0.985048,0.658505,3,7,0,0.335064,0.336334,0.328603,-6.98413,-3.23822,16.8361,4.72558,-16.7481,18.7333,9.16233,14.4033,12.5664,4.74675,12.0413,13.4113
-50105.1,0.883715,0.903911,2,3,0,0.334832,0.338969,0.326199,-7.49292,-2.73249,16.172,4.55472,-16.5893,19.8216,9.53866,14.4364,12.9405,4.66811,12.2294,12.6997
-50105.1,0.12096,1.0449,2,3,0,0.334832,0.338969,0.326199,-7.49292,-2.73249,16.172,4.55472,-16.5893,19.8216,9.53866,14.4364,12.9405,4.66811,12.2294,12.6997
-50109.4,0.89093,0.338161,3,7,0,0.335786,0.33486,0.329354,-7.3122,-3.15687,16.9208,4.70872,-14.7946,19.8145,9.27546,14.7252,12.445,4.85906,12.9617,13.0101
-50108.3,0.965696,0.396552,4,15,0,0.335196,0.336524,0.32828,-7.88818,-2.07558,15.8618,4.59493,-17.4692,18.3638,9.37038,14.2832,13.2082,4.46378,12.0277,13.0214
-50107.7,0.979786,0.525745,3,7,0,0.335706,0.337119,0.327175,-7.57326,-4.06639,17.29,4.28886,-16.4878,18.9699,9.67838,14.993,12.6649,4.81867,12.5646,13.2011
-50106.9,0.879215,0.712051,2,3,0,0.337233,0.336539,0.326227,-6.82459,-3.04951,15.6681,4.52251,-15.7378,18.9943,9.29617,14.2283,12.5769,4.43464,12.2015,13.0004
-50107.3,0.940158,0.81563,2,3,0,0.339503,0.336487,0.32401,-7.03511,-2.84857,15.2437,4.4112,-16.4173,19.204,9.63069,14.2885,13.2724,4.60303,12.3875,12.6841
-50107.5,0.720768,1.0315,2,3,0,0.338259,0.33426,0.327481,-7.03313,-2.73831,15.9156,4.51158,-15.7521,19.0244,9.98826,14.2831,12.8942,4.83589,12.3014,12.8312
-50113.5,0.519932,0.910026,2,3,0,0.341092,0.333723,0.325185,-6.52665,-2.77401,16.6003,4.8694,-16.9049,20.5844,9.96211,14.2412,12.844,4.96626,11.5794,13.2084
-50110.8,0.846802,0.579325,2,3,0,0.339142,0.335552,0.325307,-6.40533,-2.73107,16.3636,4.50632,-16.6093,20.6779,9.69626,14.1875,12.4764,4.64778,11.6311,13.1244
-50110.6,0.845821,0.628834,2,3,0,0.33574,0.334682,0.329578,-7.06877,-1.98903,17.4752,4.50358,-16.0468,19.2496,9.5894,14.3051,13.195,4.72331,11.7754,12.863
-50107.1,0.813747,0.681116,2,3,0,0.335016,0.334773,0.330211,-7.55218,-3.13583,16.868,4.55429,-16.5864,20.1504,9.7079,14.0391,12.7031,4.79039,12.0893,12.9245
-50106.2,0.50127,0.700174,2,3,0,0.34091,0.334681,0.324409,-7.31086,-2.97321,16.0946,4.39366,-16.9708,17.6699,9.55818,14.8387,12.4128,4.66676,12.017,13.6686
-50108.3,0.843461,0.435434,3,7,0,0.333787,0.335378,0.330836,-8.31807,-2.5851,14.8563,4.22624,-17.1609,16.8914,9.65499,14.4107,13.3063,4.62788,12.3829,13.9907
-50108.7,0.90153,0.470022,3,7,0,0.335836,0.33631,0.327855,-7.59469,-4.73062,16.1566,4.68452,-15.6439,18.6878,9.13674,14.8807,12.6448,4.51953,11.9526,13.3992
